id,ror,name,type,homepage_url,repos,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,country_code,country,region,city,latitude,longitude,associated_institutions,institution_role,funder_role,publisher_role,x_concepts,works_api_url,updated_date,created_date 
I4210086021,https://ror.org/00ca8r120,Universidad de Postgrado para la Investigación Estratégica en Bolivia,education,http://www.upieb.edu.bo/,,9,22,0,2,1,BO,Bolivia,,La Paz,,,,I4210086021,,,"C138885662,C17744445,C142362112,C15708023,C199539241,C205649164,C144024400,C94625758,C162324750,C86803240,C166957645,C95457728,C41895202,C62520636,C50522688,C121332964,C33923547",https://api.openalex.org/works?filter=institutions.id:I4210086021,2023-06-08,2022-02-02
I4210094471,https://ror.org/00hyf3k92,Ethiopian Community Development Council,nonprofit,https://www.ecdcus.org/,,2,22,4.0,2,1,US,United States,Virginia,Arlington,38.863293,-77.089066,,I4210094471,,,"C71924100,C159110408,C160735492,C162324750,C50522688,C166957645,C138816342,C199539241,C205649164,C512399662,C74909509,C142724271,C144024400,C95457728,C17744445,C149923435,C158739034,C162853370,C190248442,C2775951005,C2776193868,C2781400479,C2908647359,C2250968,C2992395903",https://api.openalex.org/works?filter=institutions.id:I4210094471,2023-06-08,2022-02-02
I4210096279,https://ror.org/00mynj496,Glazer Medical Solutions (United States),company,http://www.glazmedsol.com/,,18,22,0,2,0,US,United States,Florida,Key West,24.55952,-81.79612,,I4210096279,,,"C71924100,C15744967,C118552586,C41008148,C126322002,C86803240,C199360897,C17744445,C199539241,C2776412080",https://api.openalex.org/works?filter=institutions.id:I4210096279,2023-06-08,2022-02-02
I4210098466,https://ror.org/00zn76q59,The Philanthropic Initiative,nonprofit,http://www.tpi.org/,,39,22,0,3,0,US,United States,Massachusetts,Boston,42.35119,-71.07265,,I4210098466,,,"C17744445,C138885662,C142362112",https://api.openalex.org/works?filter=institutions.id:I4210098466,2023-06-08,2022-02-02
I4210114850,https://ror.org/02kh18p78,Elementary Institute of Science,education,https://eisca.org/,,4,22,0,2,1,US,United States,California,San Diego,32.71083,-117.08483,,I4210114850,,,"C41008148,C127413603,C111919701,C144133560,C201995342,C33923547,C199360897,C46312422,C55587333,C71924100,C72108876,C75949130,C77088390,C77495112,C86792732,C86803240,C95457728,C98045186,C105339364,C110354214,C112930515,C115903868,C118021083,C118524514,C120665830",https://api.openalex.org/works?filter=institutions.id:I4210114850,2023-06-08,2022-02-02
I4210119145,https://ror.org/02mswf653,Milestone Scientific (United States),company,https://www.milestonescientific.com/,,3,22,0,1,1,US,United States,New Jersey,Roseland,40.771297,-74.35946,,I4210119145,,,"C15744967,C41008148,C42219234,C71924100,C86803240,C118552586,C141071460,C142724271,C169760540,C56739046,C2778162923,C74864618,C2778380114,C111919701,C2778572836,C125473707,C126322002,C127413603,C138885662,C2778994108,C2779526319,C144133560,C163031210,C2780559512,C177713679",https://api.openalex.org/works?filter=institutions.id:I4210119145,2023-06-08,2022-02-02
I4210130144,https://ror.org/02ff3pb56,NetSmart (Greece),company,http://www.netsmart.gr/index.php/en/,,6,22,0,3,0,GR,Greece,,Athens,37.97724,23.72572,,I4210130144,,,"C144133560,C50522688,C17744445,C162324750,C160735492,C199539241,C41008148,C71924100,C162853370,C127413603,C2908647359,C2780378061,C144024400,C149923435,C99454951,C136264566,C15744967,C126838900,C62520636,C138885662,C141071460,C545542383,C111472728,C2779891985,C121332964",https://api.openalex.org/works?filter=institutions.id:I4210130144,2023-06-08,2022-02-02
I4210141424,https://ror.org/04p71yx79,Mermayde,company,http://www.mermayde.nl/,,1,22,0,1,1,NO,Norway,,Bergen,52.66744,4.725166,,I4210141424,,,"C29825287,C41008148,C76155785,C127413603,C146978453",https://api.openalex.org/works?filter=institutions.id:I4210141424,2023-06-08,2022-02-02
I4210141611,https://ror.org/03yepnj33,ALP Technologies (United Kingdom),company,http://www.alp-technologies.com/,,1,22,0,1,1,GB,United Kingdom,,London,51.591957,-0.039164,,I4210141611,,,"C11413529,C15744967,C15927051,C31258907,C33884865,C33923547,C38652104,C41008148,C41065033,C77618280,C86803240,C105795698,C111919701,C119599485,C120314980,C125411270,C127413603,C134306372,C154945302,C169760540,C178489894,C180747234,C199360897,C2777735758,C2779960059",https://api.openalex.org/works?filter=institutions.id:I4210141611,2023-06-08,2022-02-02
I4210146879,https://ror.org/05ffbqz77,Baťa (Czechia),company,https://www.bata.cz/,,2,22,0,2,2,CZ,Czechia,,Zlín,49.226532,17.66944,,I4210146879,,,"C104317684,C54355233,C86803240,C55493867,C185592680,C15744967,C71924100,C126322002,C95444343,C104293457,C109159458,C115961682,C118552586,C120665830,C121332964,C126838900,C134018914,C137183658,C138626823,C142724271,C149011108,C150194340,C153180895,C154945302,C169760540",https://api.openalex.org/works?filter=institutions.id:I4210146879,2023-06-08,2022-02-02
I4210148774,https://ror.org/05neag745,Life Sciences Research Partners,nonprofit,http://www.lsrp.be/,,1,22,0,1,1,BE,Belgium,,Leuven,50.87984,4.671416,,I4210148774,,,"C18903297,C41183919,C46141821,C50929876,C54355233,C55493867,C56856141,C71240020,C86803240,C104317684,C107824862,C108477463,C111368507,C121332964,C127313418,C136398272,C161790260,C178790620,C181199279,C185592680,C515207424,C2777289219,C2781338088",https://api.openalex.org/works?filter=institutions.id:I4210148774,2023-06-08,2022-02-02
I4210155377,https://ror.org/04gh4hn58,Southern Coalition for Social Justice,nonprofit,https://www.southerncoalition.org/,,2,22,0,1,1,US,United States,North Carolina,Durham,35.918198,-78.963806,,I4210155377,,,"C127313418,C127413603,C78519656,C15744967,C17744445,C199539241,C41008148,C48103436,C50522688,C55587333,C62520636,C71924100,C86803240,C95457728,C97355855,C110354214,C121332964,C144024400,C145420912,C151730666,C162324750,C166957645,C187320778,C199343813,C199360897",https://api.openalex.org/works?filter=institutions.id:I4210155377,2023-06-08,2022-02-02
I4210161017,https://ror.org/054r3a876,Nordic Mining (Norway),company,http://www.nordicmining.com/,,1,22,0,1,1,NO,Norway,,Oslo,59.91142,10.724856,,I4210161017,,,"C17409809,C41008148,C42787717,C76155785,C78519656,C86803240,C89836073,C119599485,C120806208,C127313418,C127413603,C151730666,C165205528,C195081551",https://api.openalex.org/works?filter=institutions.id:I4210161017,2023-06-08,2022-02-02
I4210167274,https://ror.org/05q86a639,Levings & Associates (United States),company,https://www.levings.com,,1,22,0,1,1,US,United States,Florida,Tallahassee,30.451048,-84.25425,,I4210167274,,,"C15744967,C17744445,C19417346,C22212356,C47177190,C50522688,C70410870,C71924100,C73484699,C75630572,C99454951,C118552586,C127413603,C144024400,C162324750,C166735990,C190385971,C194828623,C199539241,C526869908,C545542383,C2776090404,C2780593006,C2910136099,C2993784664",https://api.openalex.org/works?filter=institutions.id:I4210167274,2023-06-08,2022-02-02
I2800463083,https://ror.org/006fcvv63,Montreal Economic Institute,other,http://www.iedm.org/,,3,21,0,2,1,CA,Canada,Quebec,Montreal,45.49697,-73.56757,,I2800463083,,,"C144133560,C162324750,C17744445,C199539241,C205649164,C95457728,C166957645,C175444787,C121332964,C48824518,C49204034,C50522688,C54134168,C58640448,C59655404,C62520636,C74501621,C81820708,C86803240,C94625758,C97355855,C100834320,C100970517,C107038049,C111368507",https://api.openalex.org/works?filter=institutions.id:I2800463083,2023-06-08,2018-05-17
I4210087452,https://ror.org/007gfpa47,Caixa Cultural,other,http://www.caixa.gov.br/cultura/Paginas/default.aspx,,2,21,1.0,2,1,BR,Brazil,,Brasília,-15.803908,-47.884106,,I4210087452,,,"C14185376,C15708023,C41008148,C86803240,C115903868,C127413603,C138885662,C142362112,C144133560,C162324750,C187736073,C195094911,C201995342",https://api.openalex.org/works?filter=institutions.id:I4210087452,2023-06-08,2022-02-02
I4210092086,https://ror.org/00ezmxr80,Fairfield Independent Hospital,healthcare,https://www.fairfield.org.uk/,,1,21,0,1,1,GB,United Kingdom,,St Helens,53.484753,-2.750091,,I4210092086,,,"C29456083,C61434518,C71924100,C187212893,C194828623,C512399662,C2992019943",https://api.openalex.org/works?filter=institutions.id:I4210092086,2023-06-08,2022-02-02
I4210098604,https://ror.org/00vaeh811,Institute for Environmental Security,nonprofit,http://www.envirosecurity.org/,,1,21,0,1,1,NL,Netherlands,,The Hague,52.08623,4.298572,,I4210098604,,,"C17744445,C18762648,C18903297,C38652104,C39432304,C41008148,C62520636,C71924100,C78519656,C86803240,C91375879,C95713431,C97355855,C99454951,C107826830,C111368507,C112930515,C121332964,C127313418,C127413603,C138816342,C142724271,C144133560,C153294291,C159110408",https://api.openalex.org/works?filter=institutions.id:I4210098604,2023-06-08,2022-02-02
I4210113069,https://ror.org/025882322,Ingram Content Group (United States),company,http://ingramcontent.com/,,5,21,0,2,1,US,United States,Tennessee,La Vergne,35.998333,-86.589134,,I4210113069,,,"C41008148,C33923547,C162324750,C199360897,C136764020,C54750564,C17744445,C144133560,C187736073,C134306372",https://api.openalex.org/works?filter=institutions.id:I4210113069,2023-06-08,2022-02-02
I4210134107,https://ror.org/03kw9kr66,Mercantec,education,https://www.mercantec.dk/welcome-to-mercantec,,3,21,0,1,1,DK,Denmark,,Viborg,56.466103,9.412691,,I4210134107,,,"C33923547,C41008148,C127413603,C24890656,C44154836,C45882903,C54355233,C55493867,C55587333,C56739046,C62520636,C78519656,C86339819,C86803240,C97355855,C98045186,C104317684,C105795698,C111472728,C111919701,C120936955,C121332964,C138885662,C144133560,C146978453",https://api.openalex.org/works?filter=institutions.id:I4210134107,2023-06-08,2022-02-02
I4210136693,https://ror.org/042k4ts27,Matamec Explorations (Canada),company,http://www.matamec.com/vns-site/index.php,,1,21,0,1,1,CA,Canada,Quebec,Montreal,45.502197,-73.575745,,I4210136693,,,"C1276947,C4992710,C7028197,C17409809,C18903297,C39432304,C40212044,C40724407,C42360764,C86803240,C90982505,C114793014,C121332964,C127313418,C127413603,C138411078,C147789679,C151730666,C159390177,C159750122,C159985019,C178790620,C185544564,C185592680,C191897082",https://api.openalex.org/works?filter=institutions.id:I4210136693,2023-06-08,2022-02-02
I4210138827,https://ror.org/04smw2r26,Prescott Center for the Arts,education,https://www.pca-az.net/,,9,21,0,2,1,US,United States,Arizona,Prescott,34.54507,-112.46757,,I4210138827,,,"C17744445,C138885662,C144024400,C205649164,C144133560,C15744967,C18903297,C162324750,C86803240,C187736073,C121332964,C127413603,C142362112",https://api.openalex.org/works?filter=institutions.id:I4210138827,2023-06-08,2022-02-02
I4210164163,https://ror.org/056twcg53,Terros,other,http://www.terros.org/,,8,21,0,2,1,US,United States,Arizona,Phoenix,33.483162,-112.07414,,I4210164163,,,"C15744967,C17744445,C542102704,C71924100,C199539241,C86803240,C118552586,C162324750,C126322002,C50522688,C144024400,C41008148,C199360897,C33923547,C11171543,C134018914,C177264268,C70410870,C138885662,C19165224,C185592680,C54355233,C55493867,C159110408,C121332964",https://api.openalex.org/works?filter=institutions.id:I4210164163,2023-06-08,2022-02-02
I4210164439,https://ror.org/05hczjf77,DNAmicroarray (United States),company,http://www.dnamicroarray.com/,,5,21,0,1,1,US,United States,California,San Diego,32.900448,-117.17607,,I4210164439,,,"C55493867,C145103041,C71924100,C104317684,C28328180,C185592680,C86803240,C54355233,C95444343,C203014093,C202751555,C126322002,C148738053,C109159458,C123012128,C2022786,C201750760,C142724271,C99854124,C10205521,C141071460",https://api.openalex.org/works?filter=institutions.id:I4210164439,2023-06-08,2022-02-02
I2799549194,https://ror.org/02vz8g891,San Antonio Museum of Art,archive,https://www.samuseum.org/,,12,20,0,3,0,US,United States,Texas,San Antonio,29.437103,-98.48242,,I2799549194,,,"C142362112,C205649164,C86803240,C41008148,C95457728,C127313418,C121332964,C166957645,C151730666,C153349607,C127413603,C144024400,C52119013,C17744445,C138885662",https://api.openalex.org/works?filter=institutions.id:I2799549194,2023-06-08,2018-05-17
I2799879653,https://ror.org/03skd0235,Charities Aid Foundation,nonprofit,https://www.cafonline.org/,,2,20,0,1,1,GB,United Kingdom,,Kings Hill,51.27737,0.394781,,I2799879653,,,"C199539241,C17744445,C162324750,C39549134,C50522688,C86803240,C95457728,C127313418,C141261163,C144024400,C144133560,C151730666,C162853370,C166957645,C187736073,C190253527,C205649164,C2776579836,C2777886440,C2778431023,C3116431,C2779343474,C18903297,C26077564",https://api.openalex.org/works?filter=institutions.id:I2799879653,2023-06-08,2018-05-17
I4210095023,https://ror.org/00srskr42,Rotas Strojírny (Czechia),company,https://www.rotas-strojirny.cz/en/,,1,20,0,1,1,CZ,Czechia,,Rotava,50.29714,12.575113,,I4210095023,,,"C6557445,C18903297,C39432304,C48743137,C54355233,C59822182,C71924100,C81407943,C86803240,C105702510,C107872376,C111368507,C115540264,C127313418,C151730666,C175605896,C178790620,C182215343,C185592680,C196222841,C523546767",https://api.openalex.org/works?filter=institutions.id:I4210095023,2023-06-08,2022-02-02
I4210101026,https://ror.org/00z84ne79,Canterbury City Council,government,https://www.canterbury.gov.uk/,,3,20,0,2,1,GB,United Kingdom,,Canterbury,51.284122,1.09293,,I4210101026,,,"C205649164,C111368507,C127313418,C95457728,C97137747,C39432304,C162324750,C166957645,C107826830,C62649853,C91375879",https://api.openalex.org/works?filter=institutions.id:I4210101026,2023-06-08,2022-02-02
I4210130436,https://ror.org/037z21177,Pro Barents (Norway),company,http://www.probarents.no/,,1,20,0,1,1,NO,Norway,,Hammerfest,70.6634,23.682295,,I4210130436,,,"C15744967,C16685009,C18903297,C25642318,C31903555,C54355233,C55493867,C59822182,C71924100,C73152493,C86803240,C90856448,C95444343,C105702510,C111472728,C138885662,C140793950,C142362112,C153349607,C173758957,C185592680,C196843134,C505870484,C542102704,C2777043721",https://api.openalex.org/works?filter=institutions.id:I4210130436,2023-06-08,2022-02-02
I4210145964,https://ror.org/044pnzs23,Commune de Matam,government,http://www.sip.sn/matam/,,1,20,0,1,1,SN,Senegal,,Matam,15.659982,-13.258095,,I4210145964,,,"C6557445,C18903297,C42972112,C45355965,C71924100,C86803240,C88862950,C90856448,C95457728,C99454951,C118518473,C142724271,C144024400,C149923435,C162324750,C165901193,C166957645,C203014093,C205649164,C2776225656,C2777445151,C2779726973,C2779744950,C2780133432,C2908647359",https://api.openalex.org/works?filter=institutions.id:I4210145964,2023-06-08,2022-02-02
I4210146844,https://ror.org/05fnnp231,Revive Therapeutics (Canada),company,http://www.revivethera.com/,,2,20,0,2,1,CA,Canada,Ontario,Vaughan,43.77241,-79.540535,,I4210146844,,,"C71924100,C126322002,C86803240,C55493867,C89623803,C98274493,C105702510,C116675565,C118552586,C134018914,C142724271,C159047783,C169760540,C170493617,C185592680,C524204448,C534529494,C558461103,C2776903192,C2777389121,C2778140631,C2779134260,C2779177272,C2780820201,C2781161787",https://api.openalex.org/works?filter=institutions.id:I4210146844,2023-06-08,2022-02-02
I2800302175,https://ror.org/03ce77208,Kyiv Mohyla Business School,education,http://kmbs.ua/en/,,8,19,3.0,3,0,UA,Ukraine,,Kyiv,50.466183,30.522867,,I2800302175,,,"C162324750,C144133560,C10138342,C17744445,C127413603,C33923547,C89227174,C2780789856,C138885662,C62520636,C149782125,C163258240,C86803240,C97355855,C105795698,C187736073,C188573790,C106159729,C199539241,C111472728,C73916439,C119599485,C121332964,C18903297,C41008148",https://api.openalex.org/works?filter=institutions.id:I2800302175,2023-06-08,2018-05-17
I4210086278,https://ror.org/0018f1k63,Texas High Energy Materials (United States),company,http://www.txhienergy.com/,,6,19,1.0,2,1,US,United States,Texas,Austin,30.454588,-97.78897,,I4210086278,,,"C127413603,C41008148,C111919701,C97355855,C62520636,C121332964,C165801399,C33923547,C163258240,C119599485,C162324750,C105795698,C86803240,C18903297,C199360897,C2524010,C11171543,C15744967,C17744445,C38652104,C41291067,C43214815,C76155785,C111472728,C115903868",https://api.openalex.org/works?filter=institutions.id:I4210086278,2023-06-08,2022-02-02
I4210092339,https://ror.org/00dqbnh70,Goap (Slovenia),company,http://goap.eu/,,3,19,0,3,0,SI,Slovenia,,Solkan,45.96692,13.642897,,I4210092339,,,"C41008148,C110875604,C31258907,C111919701,C115901376,C62520636,C121332964,C76155785,C127413603,C78519656,C162324750,C38652104,C49774154,C136764020,C55352822,C55493867,C57879066,C58226133,C86803240,C97355855,C111472728,C113843644,C119599485,C126255220,C129307140",https://api.openalex.org/works?filter=institutions.id:I4210092339,2023-06-08,2022-02-02
I4210095196,https://ror.org/00r38f875,i-Sense ( South Korea),company,http://www.i-sens.com/,,2,19,0,2,1,KR,South Korea,,Seoul,37.49605,127.00991,,I4210095196,,,"C171250308,C121332964,C185592680,C49040817,C127413603,C192562407,C42360764,C111368507,C119599485,C120665830,C127313418,C147789679,C151730666,C153294291,C158007255,C159985019,C178790620,C187530423,C191897082,C204530211,C205649164,C544956773,C2778517922,C2778913293,C2779227376",https://api.openalex.org/works?filter=institutions.id:I4210095196,2023-06-08,2022-02-02
I4210103348,https://ror.org/01eyhzm47,Fachhochschule für Verwaltung des Saarlandes,education,http://www.saarland.de/fhsv.htm,,6,19,0,2,1,DE,Germany,,Quierschied,49.235878,6.986346,,I4210103348,,,"C121332964,C17744445,C41008148,C127413603,C62520636",https://api.openalex.org/works?filter=institutions.id:I4210103348,2023-06-08,2022-02-02
